codAuto;Identificação;Elemento;km;Latitude1;Longitude1;Latitude2;Longitude2;Trecho KM;KmFinal;Estado;Rodovia;Sentido;CorteAterro;Material;Comprimento;Largura;Altura;Forma;Ambiente;Tipo;Ok;Reparar;ExtensaoReparar;Limpeza;ExtensaoLimpeza;EstadoConservacao;Observacao;funcionario;dataEnvio;Lote;Foto1_Fichas;Foto2_Fichas;Segmento;Avaliado;Sincronizado
4;DA MG 135 370+950 N 1;Descida Dágua;370+950;-16,7775105856499;-43,839608479246;-;-;370;;MG;BR-135;Norte;Aterro;Concreto;20;1;0,5;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;2;;
5;MF MG 135 370+950 N 1;Meio Fio;370+950;-16,7775105856499;-43,839608479246;-16,7740388413799;-43,8394790894771;370;370+565;MG;BR-135;Norte;Aterro;Concreto;385;0,12;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
106;DA MG 135 371+210 S 1;Descida Dágua;371+210;-16,7793707493914;-43,8411133973842;-;-;371;;MG;BR-135;Sul;Corte;Concreto;2;1;0,3;TRIANGULAR;Rural;DRT04L;;;;;;;;;;BR-135;;;2;;
107;SJ MG 135 371+210 S 1;Sarjeta;371+210;-16,779433156182;-43,8411647663435;-16,7794548540624;-43,841220789276;371;371+220;MG;BR-135;Sul;Corte;Concreto;10;1;0,5;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
108;SJ MG 135 371+230 S 1;Sarjeta;371+230;-16,7794759799523;-43,8412015251088;-16,7830434889881;-43,8431760120914;371;371+670;MG;BR-135;Sul;Corte;Concreto;440;1;0,5;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
2;DA MG 135 371+650 N 1;Descida Dágua;371+650;-16,7829293783973;-43,843058842089;-;-;371;;MG;BR-135;Norte;Aterro;Concreto;4;1x0,6;0,35;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;2;;
3673;SJ MG 135 371+650 N 1;Sarjeta;371+650;-16,7829462847806;-43,8430443584341;-16,7774532608984;-43,8395830209855;371;370+950;MG;BR-135;Norte;Aterro;Concreto;700;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
109;DA MG 135 371+670 S 1;Descida Dágua;371+670;-16,7829801878211;-43,8431524190331;-;-;371;;MG;BR-135;Sul;Corte;Concreto;2,5;0,8x1,9;0,3;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;2;;
110;SJ MG 135 371+670 S 1;Sarjeta;371+670;-16,7829872709665;-43,8432260386088;-16,7856469295784;-43,8439135897078;371;371+970;MG;BR-135;Sul;Corte;Concreto;303;1;0,5;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
3672;SJ MG 135 371+960 N 1;Sarjeta;371+960;-16,7856444811936;-43,8437925124124;-16,7829097204475;-43,8430599945056;371;371+650;MG;BR-135;Norte;Corte;Concreto;310;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
111;SJ MG 135 372+010 S 1;Sarjeta;372+010;-16,7857743482467;-43,8439783389462;-16,796965918063;-43,8470008311149;372;373+360;MG;BR-135;Sul;Corte;Concreto;1280;1;0,5;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
498;VA MG 135 372+984 N 1;Valeta/Vala;372+984;-16,7938442905959;-43,8467398203068;-16,7855851171344;-43,8437452596675;372;372+017;MG;BR-135;Norte;Aterro;Concreto;967;0,6;0,8;RETANGULAR;Rural;VPA;;;;;;;;;;BR-135;;;2;;
537;SJ MG 135 373+260 N 1;Sarjeta;373+260;-16,7960926552455;-43,8470429208302;-16,7938442905959;-43,8467398203068;373;372+982;MG;BR-135;Norte;Corte;Concreto;278;0,35;1;RETANGULAR;Rural;SRC01L;;;;;;;;;;BR-135;;;2;;
3661;DA MG 135 373+370 N 1;Descida Dágua;373+370;-16,7970954606016;-43,8468222160101;-;-;373;;MG;BR-135;Norte;Corte;Concreto;1;0,8x0,2;0,3;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;2;;
121;SJ MG 135 373+370 N 1;Sarjeta;373+370;-16,7970752024247;-43,8468621520527;-16,7960203978155;-43,847052903317;373;373+260;MG;BR-135;Norte;Corte;Concreto;110;0,7;0,3;TRIANGULAR;Rural;STC04;;;;;;;;;;BR-135;;;2;;
120;SJ MG 135 373+700 N 1;Sarjeta;373+700;-16,7999564176945;-43,8462547212653;-16,7970131424705;-43,8468461622994;373;373+370;MG;BR-135;Norte;Corte;Concreto;330;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
119;SJ MG 135 373+830 N 1;Sarjeta;373+830;-16,8011108550155;-43,8460106280415;-16,7999223133026;-43,8462318055372;373;373+705;MG;BR-135;Norte;Corte;Concreto;125;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
3660;DA MG 135 373+950 N 1;Descida Dágua;373+950;-16,8021651089588;-43,8457703780257;-;-;373;;MG;BR-135;Norte;Corte;Concreto;5;1;0,5;TRIANGULAR;Rural;DRT07L;;;;;;;;;;BR-135;;;2;;
118;SJ MG 135 373+950 N 1;Sarjeta;373+950;-16,8021680121931;-43,8457612212222;-16,8012595101171;-43,8459890519824;373;373+850;MG;BR-135;Norte;Corte;Concreto;100;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
112;MF MG 135 373+950 S 1;Meio Fio;373+950;-16,8022438816583;-43,8458861824617;-16,8047420688742;-43,8462957273116;373;374+233;MG;BR-135;Sul;Aterro;Concreto;283;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
113;DA MG 135 374+028 S 1;Descida Dágua;374+028;-16,8028507999715;-43,8457444101885;-;-;374;;MG;BR-135;Sul;Aterro;Concreto;15;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
114;DA MG 135 374+060 S 1;Descida Dágua;374+060;-16,8031363866925;-43,8457676867295;-;-;374;;MG;BR-135;Sul;Aterro;Concreto;15;1x1,2;0,3;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;2;;
115;DA MG 135 374+090 S 1;Descida Dágua;374+090;-16,8033284925834;-43,8457600072706;-;-;374;;MG;BR-135;Sul;Aterro;Concreto;15;0,6;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
116;DA MG 135 374+150 S 1;Descida Dágua;374+150;-16,8038674053508;-43,8458619259483;-;-;374;;MG;BR-135;Sul;Aterro;Concreto;15;0,8;0,5;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;2;;
117;DA MG 135 374+200 S 1;Descida Dágua;374+200;-16,8044279816747;-43,846069787982;-;-;374;;MG;BR-135;Sul;Aterro;Concreto;15;0,8;0,5;RETANGULAR;Rural;DAR06L;;;;;;;;;;BR-135;;;2;;
207;MF MG 135 375+050 S 1;Meio Fio;375+050;-16,8114343676505;-43,8492666875618;-16,8119277023291;-43,8493531995498;375;375+059;MG;BR-135;Sul;Aterro;Concreto;130;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
208;MF MG 135 375+070 S 1;Meio Fio;375+070;-16,8119909914844;-43,8494347403699;-16,8122316523012;-43,84949850744;375;375+140;MG;BR-135;Sul;Aterro;Concreto;60;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
206;MF MG 135 375+100 N 1;Meio Fio;375+100;-16,8119076635029;-43,8492789626375;-16,8114707791973;-43,849150649728;375;375+050;MG;BR-135;Norte;Aterro;Concreto;110;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
209;MF MG 135 375+150 S 1;Meio Fio;375+150;-16,8123324246625;-43,8494730650732;-16,8126987198412;-43,8496119165204;375;375+190;MG;BR-135;Sul;Aterro;Concreto;80;0,15;0,1;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
205;MF MG 135 375+200 N 1;Meio Fio;375+200;-16,812815463992;-43,8495593952346;-16,8120099667317;-43,8492990383314;375;375+110;MG;BR-135;Norte;Aterro;Concreto;190;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
204;SJ MG 135 375+650 N 1;Sarjeta;375+650;-16,81675414;-43,85063938;-16,81646568;-43,85055839;375;375+610;MG;BR-135;Norte;Corte;Concreto;40;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
203;SJ MG 135 375+930 N 1;Sarjeta;375+930;-16,81915577;-43,8513205;-16,81681498;-43,85066531;375;375+660;MG;BR-135;Norte;Corte;Concreto;270;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
4031;DA MG 135 375+970 N 1;Descida Dágua;375+970;-16,819467;-43,851408;;;375;;MG;BR-135;NORTE;Aterro;CONCRETO;5;1;0,3;TRIANGULAR;RURAL;;;;;;;;;;;BR-135;;;2;;
202;SJ MG 135 376+070 N 1;Sarjeta;376+070;-16,82021815;-43,85152044;-16,81946699;-43,85140779;376;375+970;MG;BR-135;Norte;Corte;Concreto;100;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
210;DA MG 135 376+400 S 1;Descida Dágua;376+400;-16,82380137;-43,85143988;-;-;376;;MG;BR-135;Sul;Corte;Concreto;6;1,3;0,25;RETANGULAR;Rural;DAR07L;;;;;;;;;;BR-135;;;2;;
211;SJ MG 135 376+420 S 1;Sarjeta;376+420;-16,82384541;-43,85143845;-16,82519135;-43,85133558;376;376+573;MG;BR-135;Sul;Corte;Concreto;153;0,8;0,4;TRIANGULAR;Rural;STC03;;;;;;;;;;BR-135;;;2;;
3671;MF MG 135 377+028 S 1;Meio Fio;377+028;-16,828784014189;-43,8510575122755;-16,8308363944935;-43,8509281148198;377;377+248;MG;BR-135;Sul;Aterro;Concreto;221;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
213;DA MG 135 377+086 S 1;Descida Dágua;377+086;-16,82939815;-43,85103123;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;10;0,4;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
214;DA MG 135 377+150 S 1;Descida Dágua;377+150;-16,82992157;-43,85098528;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;15;0,45;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
215;DA MG 135 377+250 S 1;Descida Dágua;377+250;-16,83085767;-43,85096115;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;15;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
201;DA MG 135 377+350 N 1;Descida Dágua;377+350;-16,83171077;-43,85075429;-;-;377;;MG;BR-135;Norte;Aterro;Concreto;4;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
200;DA MG 135 377+470 N 1;Descida Dágua;377+470;-16,83276115;-43,8505615;-;-;377;;MG;BR-135;Norte;Aterro;Concreto;20;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
199;DA MG 135 377+560 N 1;Descida Dágua;377+560;-16,83361769;-43,85023389;-;-;377;;MG;BR-135;Norte;Aterro;Concreto;8;0,55;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
198;MF MG 135 377+610 N 1;Meio Fio;377+610;-16,83400493;-43,85006114;-16,83117498;-43,85079588;377;377+280;MG;BR-135;Norte;Aterro;Concreto;330;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
216;MF MG 135 377+630 S 1;Meio Fio;377+630;-16,83412681;-43,85011127;-16,83716971;-43,84917207;377;377+995;MG;BR-135;Sul;Aterro;Concreto;365;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
217;DA MG 135 377+680 S 1;Descida Dágua;377+680;-16,83459291;-43,84988845;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;15;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
218;DA MG 135 377+780 S 1;Descida Dágua;377+780;-16,8354328;-43,8495265;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;15;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
219;DA MG 135 377+880 S 1;Descida Dágua;377+880;-16,83628357;-43,8492996;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;15;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
220;DA MG 135 377+970 S 1;Descida Dágua;377+970;-16,83720624;-43,84916336;-;-;377;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
221;SJ MG 135 378+025 S 1;Sarjeta;378+025;-16,8374769;-43,84913912;-16,84050178;-43,84958357;378;378+370;MG;BR-135;Sul;Corte;Concreto;345;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
222;DA MG 135 378+371 S 1;Descida Dágua;378+371;-16,84053863;-43,84958717;-;-;378;;MG;BR-135;Sul;Corte;Concreto;20;0,2;0,3;TRIANGULAR;Rural;DRT01L;;;;;;;;;;BR-135;;;2;;
223;MF MG 135 378+470 S 1;Meio Fio;378+470;-16,84142243;-43,84981104;-16,84298465;-43,8502285;378;378+650;MG;BR-135;Sul;Aterro;Concreto;180;0,1;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;2;;
197;DA MG 135 378+540 N 1;Descida Dágua;378+540;-16,84207925;-43,84987057;-;-;378;;MG;BR-135;Norte;Aterro;Concreto;15;0,5;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
224;DA MG 135 378+560 S 1;Descida Dágua;378+560;-16,84217727;-43,85001146;-;-;378;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,3;RETANGULAR;Rural;DAD19L;;;;;;;;;;BR-135;;;2;;
196;MF MG 135 378+640 N 1;Meio Fio;378+640;-16,84288526;-43,85009544;-16,84127252;-43,8496647;378;378+450;MG;BR-135;Norte;Aterro;Concreto;190;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
130;SJ MG 135 379+320 S 1;Sarjeta;379+320;-16,84870661;-43,85202452;-16,85124816;-43,85232036;379;379+610;MG;BR-135;Sul;Corte;Concreto;290;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
3664;DA MG 135 379+550 N 1;Descida Dágua;379+550;-16,85090596;-43,85214716;-;-;379;;MG;BR-135;Norte;Corte;Concreto;4;0,6;0,3;TRIANGULAR;Rural;DRT02L;;;;;;;;;;BR-135;;;2;;
195;SJ MG 135 379+550 N 1;Sarjeta;379+550;-16,85688796;-43,85295589;-16,84870209;-43,85190522;379;379+300;MG;BR-135;Norte;Corte;Concreto;250;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
131;DA MG 135 379+610 S 1;Descida Dágua;379+610;-16,85129958;-43,85233797;-;-;379;;MG;BR-135;Sul;Corte;Concreto;6;1x0,8;0,4;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;2;;
132;MF MG 135 379+620 S 1;Meio Fio;379+620;-16,85140132;-43,85233515;-16,8522667;-43,85242323;379;379+720;MG;BR-135;Sul;Aterro;Concreto;100;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
193;DA MG 135 379+695 N 1;Descida Dágua;379+695;-16,85229832;-43,85229413;-;-;379;;MG;BR-135;Norte;Aterro;Concreto;10;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
194;MF MG 135 379+695 N 1;Meio Fio;379+695;-16,85228512;-43,85231554;-16,85140786;-43,85221596;379;379+595;MG;BR-135;Norte;Aterro;Concreto;100;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
133;DA MG 135 379+720 S 1;Descida Dágua;379+720;-16,85228323;-43,85244861;-;-;379;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
192;SJ MG 135 379+875 N 1;Sarjeta;379+875;-16,85392351;-43,85249242;-16,85231158;-43,85231168;379;379+695;MG;BR-135;Norte;Corte;Concreto;180;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
190;DA MG 135 379+900 N 1;Descida Dágua;379+900;-16,8540996;-43,85249344;-;-;379;;MG;BR-135;Norte;Aterro;Concreto;3;1;0,3;TRIANGULAR;Rural;DRT03L;;;;;;;;;;BR-135;;;2;;
191;SJ MG 135 379+900 N 1;Sarjeta;379+900;-16,85406906;-43,85251761;-16,85398808;-43,85250283;379;379+885;MG;BR-135;Norte;Corte;Concreto;15;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;2;;
134;MF MG 135 379+920 S 1;Meio Fio;379+920;-16,85407527;-43,85262243;-16,85622711;-43,85285978;379;380+170;MG;BR-135;Sul;Aterro;Concreto;250;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;2;;
189;DA MG 135 379+940 N 1;Descida Dágua;379+940;-16,85448641;-43,85255495;-;-;379;;MG;BR-135;Norte;Aterro;Concreto;8;0,45;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
135;DA MG 135 379+960 S 1;Descida Dágua;379+960;-16,85444762;-43,85265913;-;-;379;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,3;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;2;;
188;DA MG 135 380+050 N 1;Descida Dágua;380+050;-16,85539259;-43,85266416;-;-;380;;MG;BR-135;Norte;Aterro;Concreto;10;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
187;MF MG 135 380+140 N 1;Meio Fio;380+140;-16,85624962;-43,85275921;-16,85409622;-43,85252079;380;379+900;MG;BR-135;Norte;Aterro;Concreto;240;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;3;;
136;DA MG 135 380+210 S 1;Descida Dágua;380+210;-16,85689009;-43,85294759;-;-;380;;MG;BR-135;Sul;Corte;Concreto;6;1x0,75;0,5;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;3;;
137;SJ MG 135 380+210 S 1;Sarjeta;380+210;-16,85692979;-43,85294992;-16,85813629;-43,85308083;380;380+350;MG;BR-135;Sul;Corte;Concreto;140;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;3;;
186;DA MG 135 380+250 N 1;Descida Dágua;380+250;-16,85712007;-43,85285428;-;-;380;;MG;BR-135;Norte;Corte;Concreto;5;0,85x0,7;0,35;TRAPEZOIDAL;Rural;DRZ03L;;;;;;;;;;BR-135;;;3;;
138;SJ MG 135 380+360 S 1;Sarjeta;380+360;-16,85818641;-43,85308715;-16,86000622;-43,85329285;380;380+560;MG;BR-135;Sul;Corte;Concreto;200;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;3;;
185;SJ MG 135 380+560 N 1;Sarjeta;380+560;-16,86003311;-43,85317789;-16,85714515;-43,85288282;380;380+250;MG;BR-135;Norte;Corte;Concreto;310;1,2;0,4;TRIANGULAR;Rural;STC01;;;;;;;;;;BR-135;;;3;;
139;DA MG 135 380+670 S 1;Descida Dágua;380+670;-16,86106729;-43,85345905;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;5;0,55;0,22;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
140;MF MG 135 380+670 S 1;Meio Fio;380+670;-16,86107961;-43,85342207;-16,87087767;-43,85562387;380;381+800;MG;BR-135;Sul;Aterro;Concreto;1130;0,1;0,2;C/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;3;;
141;DA MG 135 380+740 S 1;Descida Dágua;380+740;-16,86161706;-43,85350775;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,25;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
142;DA MG 135 380+800 S 1;Descida Dágua;380+800;-16,86214903;-43,85355798;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
143;DA MG 135 380+850 S 1;Descida Dágua;380+850;-16,86268772;-43,85361318;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
144;DA MG 135 380+920 S 1;Descida Dágua;380+920;-16,86322848;-43,85366571;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
145;DA MG 135 380+980 S 1;Descida Dágua;380+980;-16,86376753;-43,85375487;-;-;380;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
146;DA MG 135 381+040 S 1;Descida Dágua;381+040;-16,86431149;-43,85379752;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;3;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
147;DA MG 135 381+090 S 1;Descida Dágua;381+090;-16,86485456;-43,8538619;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
148;DA MG 135 381+160 S 1;Descida Dágua;381+160;-16,86540386;-43,85392484;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
149;DA MG 135 381+220 S 1;Descida Dágua;381+220;-16,86593466;-43,85400045;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
150;DA MG 135 381+280 S 1;Descida Dágua;381+280;-16,86646942;-43,85405976;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;4;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
151;DA MG 135 381+340 S 1;Descida Dágua;381+340;-16,86700753;-43,85414762;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;5;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
152;DA MG 135 381+400 S 1;Descida Dágua;381+400;-16,86751828;-43,85423582;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;6;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
153;DA MG 135 381+520 S 1;Descida Dágua;381+520;-16,8685802;-43,85451173;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;6;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
154;DA MG 135 381+650 S 1;Descida Dágua;381+650;-16,86965279;-43,854938;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;12;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
155;DA MG 135 381+710 S 1;Descida Dágua;381+710;-16,87020234;-43,85522383;-;-;381;;MG;BR-135;Sul;Aterro;Concreto;10;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
184;DA MG 135 382+280 N 1;Descida Dágua;382+280;-16,87485454;-43,85888981;-;-;382;;MG;BR-135;Norte;Aterro;Concreto;1;0,8;0,6;RETANGULAR;Urbano;DAR06L;;;;;;;;;;BR-135;;;3;;
183;SJ MG 135 382+470 N 1;Sarjeta;382+470;-16,87620735;-43,86012485;-16,87480562;-43,85884237;382;382+270;MG;BR-135;Norte;Aterro;Concreto;200;0,8;0,4;TRIANGULAR;Urbano;STC03;;;;;;;;;;BR-135;;;3;;
182;VA MG 135 382+495 N 1;Valeta/Vala;382+495;-16,87655065;-43,86039351;-16,8753961;-43,85936593;382;382+320;MG;BR-135;Norte;Aterro;Concreto;175;1,65x3;0,4;TRAPEZOIDAL;Urbano;VPA;;;;;;;;;;BR-135;;;3;;
3670;MF MG 135 382+620 N 1;Meio Fio;382+620;-16,8773422112226;-43,8612164002856;-16,8765115769885;-43,8604462525081;382;382+500;MG;BR-135;Norte;Aterro;Concreto;250;0,1;0,25;C/SARJETA;Urbano;MFC09L;;;;;;;;;;BR-135;;;3;;
180;MF MG 135 382+780 N 1;Meio Fio;382+780;-16,87842016;-43,86207897;-16,87749226;-43,86128381;382;382+640;MG;BR-135;Norte;Aterro;Concreto;290;0,1;0,2;C/SARJETA;Urbano;MFC05;;;;;;;;;;BR-135;;;3;;
3669;MF MG 135 382+800 S 1;Meio Fio;382+800;-16,8784616779984;-43,8623133935259;-16,8787855679026;-43,8626289397299;382;382+840;MG;BR-135;Sul;Aterro;Concreto;100;0,1;0,15;S/SARJETA;Urbano;MFC05;;;;;;;;;;BR-135;;;3;;
157;MF MG 135 382+840 S 1;Meio Fio;382+840;-16,87885383;-43,8626498;-16,87918027;-43,86296192;382;383+010;MG;BR-135;Sul;Aterro;Concreto;110;0,1;0,15;S/SARJETA;Urbano;MFC05;;;;;;;;;;BR-135;;;3;;
3668;MF MG 135 382+850 N 1;Meio Fio;382+850;-16,8788486901455;-43,8624898355192;-16,8785222440295;-43,8622156074591;382;382+800;MG;BR-135;Norte;Aterro;Concreto;110;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;3;;
178;MF MG 135 382+910 N 1;Meio Fio;382+910;-16,87926338;-43,86286369;-16,87893365;-43,8625491;382;382+860;MG;BR-135;Norte;Aterro;Concreto;110;0,1;0,15;S/SARJETA;Rural;MFC05;;;;;;;;;;BR-135;;;3;;
158;MF MG 135 383+030 S 1;Meio Fio;383+030;-16,87937206;-43,86313761;-16,88006089;-43,86372854;383;383+130;MG;BR-135;Sul;Aterro;Concreto;200;0,1;0,15;C/SARJETA;Urbano;MFC05;;;;;;;;;;BR-135;;;3;;
124;SJ MG 135 383+150 S 1;Sarjeta;383+150;-16,88025806;-43,86388205;-16,88263398;-43,86506334;383;383+440;MG;BR-135;Sul;Corte;Concreto;290;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;3;;
125;SJ MG 135 383+450 S 1;Sarjeta;383+450;-16,88271046;-43,86505591;-16,88452483;-43,86541065;383;383+650;MG;BR-135;Sul;Corte;Concreto;205;1;0,3;TRIANGULAR;Rural;STC02;;;;;;;;;;BR-135;;;3;;
159;DA MG 135 383+650 S 1;Descida Dágua;383+650;-16,88456457;-43,86547529;-;-;383;;MG;BR-135;Sul;Aterro;Concreto;10;1,25x0,9;0,35;TRAPEZOIDAL;Rural;DRZ07L;;;;;;;;;;BR-135;;;3;;
160;MF MG 135 383+695 S 1;Meio Fio;383+695;-16,88457186;-43,86542262;-16,88713292;-43,86595295;383;384+005;MG;BR-135;Sul;Aterro;Concreto;310;0,1;0,25;C/SARJETA;Rural;MFC09L;;;;;;;;;;BR-135;;;3;;
161;DA MG 135 383+730 S 1;Descida Dágua;383+730;-16,88527916;-43,86560288;-;-;383;;MG;BR-135;Sul;Aterro;Concreto;6;0,5;0,2;RETANGULAR;Rural;DAR03;;;;;;;;;;BR-135;;;3;;
